driver_id,frame_idx,route_idx,actual_profit,matched_riders,feasible_count,route_distance_m,route_duration_s,corridor_cell_count,hour_of_day,day_of_week,is_weekend,corridor_rider_count,corridor_demand_density,mean_rider_fare,corridor_fare_density,day_of_month,time_bin_15min,hour_sin,hour_cos,route_sinuosity,route_avg_speed_ms,bearing_sin,bearing_cos,straight_line_dist_m,origin_landmark_dist_km,dest_landmark_dist_km,origin_jfk_km,origin_lga_km,origin_penn_km,origin_times_sq_km,dest_jfk_km,dest_lga_km,dest_penn_km,dest_times_sq_km,corridor_hist_pickups,corridor_hist_dropoffs,corridor_hist_pickup_density,corridor_hist_dropoff_density,corridor_hist_mean_fare,corridor_hist_fare_density,origin_cell_pickups,origin_cell_mean_fare,dest_cell_dropoffs
25,116904,0,-10.79487926727727,0,0,25929.3,1621.0,254,22,6,1,0,0.0,0.0,0.0,5,90,-0.5000000000000004,0.8660254037844384,1.336804867505622,15.995866748920418,-0.7608533764455423,0.6489238318565731,19396.47335993183,0.998854910201885,1.7218181846946046,0.998854910201885,16.121435493949388,20.904949622378663,20.817538422125658,20.372164354910115,7.47565952997701,3.0447608442243057,2.1484239401524623,332832,302578,1310.3622047244094,1191.251968503937,19.4034854337249,14067.048700787402,1029,20.159086491739554,22724
25,116904,1,-11.681057452123232,0,0,28057.9,1733.6,273,22,6,1,0,0.0,0.0,0.0,5,90,-0.5000000000000004,0.8660254037844384,1.4465464664293288,16.1847600369174,-0.7608533764455423,0.6489238318565731,19396.47335993183,0.998854910201885,1.7218181846946046,0.998854910201885,16.121435493949388,20.904949622378663,20.817538422125658,20.372164354910115,7.47565952997701,3.0447608442243057,2.1484239401524623,456068,371875,1670.5787545787546,1362.179487179487,17.35773348639098,24045.758571428567,1029,20.159086491739554,22724
26,117247,0,-11.2529975020816,0,0,27029.7,1741.9,261,15,1,0,0,0.0,0.0,0.0,7,63,-0.7071067811865471,-0.7071067811865479,1.2705347407770866,15.517366094494516,0.7786741738795498,-0.6274285066308356,21274.27069288011,0.8509216264731064,0.5176387872562243,21.790430006145527,8.99601373094949,1.9226679096978563,0.8509216264731064,0.5176387872562243,16.649510519312283,21.32746393539348,21.256074525194432,978322,884025,3748.360153256705,3387.0689655172414,19.49576576613695,39866.53206896552,64179,10.623190607519593,229
26,117247,1,0.25179017485428723,1,1,28819.7,1860.0,283,15,1,0,1,0.0035335689045936395,24.5,0.08657243816254417,7,63,-0.7071067811865471,-0.7071067811865479,1.3546739352924155,15.494462365591398,0.7786741738795498,-0.6274285066308356,21274.27069288011,0.8509216264731064,0.5176387872562243,21.790430006145527,8.99601373094949,1.9226679096978563,0.8509216264731064,0.5176387872562243,16.649510519312283,21.32746393539348,21.256074525194432,1098232,967142,3880.678445229682,3417.462897526502,17.94761267433261,46956.62819787987,64179,10.623190607519593,229
27,118938,0,-10.607160699417154,0,0,25478.4,1570.0,247,8,4,0,0,0.0,0.0,0.0,17,35,0.8660254037844387,-0.4999999999999998,1.5580553969644182,16.228280254777072,-0.8774967094990351,0.479582656919916,16352.691983635457,0.4645162100538057,4.836489223281529,0.4645162100538057,16.771996040532045,21.69909676233162,21.605907139736924,16.468976535994965,9.165299497226961,5.50738853354192,5.712929736282606,35218,53997,142.582995951417,218.61133603238866,20.069123941893263,2386.803441295547,4894,21.609824274621985,1235
27,118938,1,-8.424562864279768,0,0,20235.8,1642.1,204,8,4,0,0,0.0,0.0,0.0,17,35,0.8660254037844387,-0.4999999999999998,1.2374598641159795,12.323122830521893,-0.8774967094990351,0.479582656919916,16352.691983635457,0.4645162100538057,4.836489223281529,0.4645162100538057,16.771996040532045,21.69909676233162,21.605907139736924,16.468976535994965,9.165299497226961,5.50738853354192,5.712929736282606,35185,58478,172.47549019607843,286.65686274509807,16.140923804292523,2697.369264705883,4894,21.609824274621985,1235
28,123740,0,-11.543005828476272,0,0,27726.3,1750.1,275,1,4,0,0,0.0,0.0,0.0,24,5,0.25881904510252074,0.9659258262890683,1.3454798878261724,15.84269470315982,0.8520053028607651,-0.5235331545347781,20606.996991085507,3.4201944511789204,4.558967008774772,18.3929588521361,5.819914676667559,4.809422830851338,4.124994327683521,4.558967008774772,18.054942314300654,24.602691362244105,24.361512084348945,136081,112996,494.84,410.89454545454544,18.0502403312734,11384.275927272725,575,12.590608695652174,14
28,123740,1,-12.277976686094924,0,0,29491.7,1982.2,284,1,4,0,0,0.0,0.0,0.0,24,5,0.25881904510252074,0.9659258262890683,1.431149818324231,14.878266572495207,0.8520053028607651,-0.5235331545347781,20606.996991085507,3.4201944511789204,4.558967008774772,18.3929588521361,5.819914676667559,4.809422830851338,4.124994327683521,4.558967008774772,18.054942314300654,24.602691362244105,24.361512084348945,18337,31079,64.5669014084507,109.4330985915493,19.168775745694752,940.5127816901411,575,12.590608695652174,14
29,134084,0,-9.724313072439633,0,0,23357.8,1833.9,234,11,4,0,0,0.0,0.0,0.0,10,47,0.258819045102521,-0.9659258262890682,1.398892176769996,12.736681389388734,-0.09410904564485902,-0.9955618953775872,16697.355513083592,4.381520820590608,8.74779315876951,22.21268875602122,6.929987194015337,5.452906056078887,4.381520820590608,16.460691685387804,17.3493747630357,12.385759867392036,13.14179548171458,1127395,1242846,4817.927350427351,5311.307692307692,12.78783256111493,56100.1375213675,7557,11.215601429138548,201
29,134084,1,-9.371273938384679,0,0,22509.8,1986.1,217,11,4,0,1,0.004608294930875576,15.0,0.06912442396313365,10,47,0.258819045102521,-0.9659258262890682,1.348105691488807,11.33366899954685,-0.09410904564485902,-0.9955618953775872,16697.355513083592,4.381520820590608,8.74779315876951,22.21268875602122,6.929987194015337,5.452906056078887,4.381520820590608,16.460691685387804,17.3493747630357,12.385759867392036,13.14179548171458,1115156,1180755,5138.967741935484,5441.267281105991,12.328760942857924,60189.89391705067,7557,11.215601429138548,201
30,149136,0,-10.093713572023315,0,0,24245.1,1770.8,237,19,1,0,1,0.004219409282700422,10.5,0.04430379746835443,28,77,-0.9659258262890684,0.2588190451025203,1.4202449487780762,13.69160831262706,-0.9971465616813523,0.07548996308819592,17071.069339735757,6.877396536977664,0.5030502863069602,6.877396536977664,10.241393397476715,16.294793540066188,16.00336262696448,21.360896857893106,14.138223637759673,5.028071916087527,6.059782107410375,729205,698026,3076.8143459915614,2945.2573839662446,18.40546531132042,38228.713248945154,25,21.14,17866
30,149136,1,-8.416569525395504,0,0,20216.6,1875.6,191,19,1,0,0,0.0,0.0,0.0,28,77,-0.9659258262890684,0.2588190451025203,1.1842609035007838,10.77873747067605,-0.9971465616813523,0.07548996308819592,17071.069339735757,6.877396536977664,0.5030502863069602,6.877396536977664,10.241393397476715,16.294793540066188,16.00336262696448,21.360896857893106,14.138223637759673,5.028071916087527,6.059782107410375,285347,331167,1493.9633507853403,1733.8586387434555,13.15021432694822,20259.60486910996,25,21.14,17866
31,154121,0,-13.078226477935056,0,0,31413.9,2306.2,298,8,3,0,0,0.0,0.0,0.0,2,34,0.8660254037844387,-0.4999999999999998,1.4819667172545719,13.62149856907467,-0.9028789447713818,0.42989488376638796,21197.439614700692,0.49380417599680304,1.5670272544815453,0.49380417599680304,16.62634558310792,21.369611957052925,21.29190423064726,21.649917671350693,12.685211703008637,2.9824376039030516,4.03465467279867,582344,544522,1954.1744966442952,1827.255033557047,18.674873953082674,23685.239026845637,5953,21.367554174365868,11540
31,154121,1,-12.866194837635305,0,0,30904.6,2445.0,299,8,3,0,0,0.0,0.0,0.0,2,34,0.8660254037844387,-0.4999999999999998,1.4579402306006461,12.639918200408998,-0.9028789447713818,0.42989488376638796,21197.439614700692,0.49380417599680304,1.5670272544815453,0.49380417599680304,16.62634558310792,21.369611957052925,21.29190423064726,21.649917671350693,12.685211703008637,2.9824376039030516,4.03465467279867,361006,363802,1207.3779264214047,1216.7290969899666,15.559302573838167,16522.006287625416,5953,21.367554174365868,11540
32,156425,0,-11.705786844296421,0,0,28117.3,2090.2,270,17,4,0,1,0.003703703703703704,19.5,0.07222222222222222,24,70,-0.9659258262890683,-0.25881904510252063,1.3865780021664726,13.451966319012536,-0.9521149180136644,0.3057403847970251,20278.195641404844,0.9348912498686892,0.9500959345904142,0.9348912498686892,16.173325411239915,21.017341639768954,20.92497689614464,20.969882229116713,14.197732255981283,5.393975762729589,6.4027832835432665,130003,156552,481.4925925925926,579.8222222222222,15.744867252392769,7330.2029629629615,1029,20.159086491739554,14064
32,156425,1,-13.941590341382181,0,0,33487.7,2253.8,307,17,4,0,0,0.0,0.0,0.0,24,70,-0.9659258262890683,-0.25881904510252063,1.651414188529844,14.858328156890583,-0.9521149180136644,0.3057403847970251,20278.195641404844,0.9348912498686892,0.9500959345904142,0.9348912498686892,16.173325411239915,21.017341639768954,20.92497689614464,20.969882229116713,14.197732255981283,5.393975762729589,6.4027832835432665,289407,358299,942.6938110749186,1167.097719869707,18.53192680578841,12923.278078175897,1029,20.159086491739554,14064
33,162097,0,-4.977518734388012,1,1,19162.0,1500.3,186,0,3,0,1,0.005376344086021506,6.0,0.03225806451612903,16,2,0.0,1.0,1.3295318762449768,12.772112244217823,-0.05532461285387939,-0.9984684207387675,14412.591636478559,1.8155611172192065,12.03452514189306,20.626756782166428,10.826960949729335,1.8155611172192065,2.644055387747418,19.084560075991288,21.830545346280633,16.184144264069324,17.049875138160836,854925,718472,4596.370967741936,3862.7526881720432,13.038318067727923,51570.84870967742,58044,10.37975156777617,9
33,162097,1,-4.953330557868444,1,1,19103.9,1566.3,183,0,3,0,1,0.00546448087431694,6.0,0.03278688524590164,16,2,0.0,1.0,1.3255006789790427,12.19683330141097,-0.05532461285387939,-0.9984684207387675,14412.591636478559,1.8155611172192065,12.03452514189306,20.626756782166428,10.826960949729335,1.8155611172192065,2.644055387747418,19.084560075991288,21.830545346280633,16.184144264069324,17.049875138160836,855688,722819,4675.890710382514,3949.8306010928964,12.779675155733809,52471.69469945355,58044,10.37975156777617,9
34,162500,0,-8.985595337218985,0,0,21583.4,1636.7,206,19,5,1,0,0.0,0.0,0.0,18,79,-0.9659258262890684,0.2588190451025203,1.3591936306927572,13.187144864666708,-0.979057611504069,0.20358338182658128,15879.562346830098,1.196927510773009,5.243206558781946,1.196927510773009,16.0827311408425,20.64890594336859,20.58092670037866,17.00872686232188,14.066134291606284,8.447778647379183,9.175601270226174,12787,27070,62.07281553398058,131.40776699029126,16.994241718886776,992.0509708737862,2018,20.14430128840436,1277
34,162500,1,-9.49375520399667,0,0,22804.0,1813.0,222,19,5,1,0,0.0,0.0,0.0,18,79,-0.9659258262890684,0.2588190451025203,1.4360597289730828,12.578047435190292,-0.979057611504069,0.20358338182658128,15879.562346830098,1.196927510773009,5.243206558781946,1.196927510773009,16.0827311408425,20.64890594336859,20.58092670037866,17.00872686232188,14.066134291606284,8.447778647379183,9.175601270226174,13548,30980,61.027027027027025,139.54954954954954,15.850464615703826,966.1394594594594,2018,20.14430128840436,1277
35,163508,0,-12.422439633638637,0,0,29838.7,1960.3,291,17,6,1,1,0.003436426116838488,9.0,0.030927835051546393,12,70,-0.9659258262890683,-0.25881904510252063,1.4455984481782915,15.221496709687294,-0.9056520790090405,0.42402159353811525,20641.070857264694,0.9293690101116032,1.7434268665890027,0.9293690101116032,16.178816017065927,21.023195222418448,20.93086265134532,21.399878439100593,12.365375498321693,2.7827247396879704,3.816557500735798,629857,594149,2164.4570446735397,2041.749140893471,18.615276982287167,25406.80206185567,1029,20.159086491739554,20940
35,163508,1,-9.881015820149877,0,0,23734.2,2034.0,239,17,6,1,1,0.0041841004184100415,9.0,0.03765690376569038,12,70,-0.9659258262890683,-0.25881904510252063,1.1498531333051778,11.66873156342183,-0.9056520790090405,0.42402159353811525,20641.070857264694,0.9293690101116032,1.7434268665890027,0.9293690101116032,16.178816017065927,21.023195222418448,20.93086265134532,21.399878439100593,12.365375498321693,2.7827247396879704,3.816557500735798,618492,577582,2587.8326359832636,2416.6610878661086,15.38088689709449,30193.732552301262,1029,20.159086491739554,20940
36,172924,0,-5.3253538717735225,0,0,12791.5,1135.5,131,13,0,0,1,0.007633587786259542,13.5,0.10305343511450382,13,53,-0.2588190451025208,-0.9659258262890683,1.2609276632088895,11.265081461911052,0.99252273119667,0.12205993633417493,10144.515322510548,0.36578664406781686,1.4068820198591712,21.438260231242836,9.294145224280395,1.2749669987107937,0.36578664406781686,15.78572007055579,1.4068820198591712,11.275766163085155,10.4887939699336,1385944,1293961,10579.725190839694,9877.564885496184,14.158070414946122,124095.21938931294,32106,10.322607923752571,8892
36,172924,1,-6.5354288093255635,0,0,15698.1,1155.5,151,13,0,0,0,0.0,0.0,0.0,13,53,-0.2588190451025208,-0.9659258262890683,1.5474470194910268,13.585547382085677,0.99252273119667,0.12205993633417493,10144.515322510548,0.36578664406781686,1.4068820198591712,21.438260231242836,9.294145224280395,1.2749669987107937,0.36578664406781686,15.78572007055579,1.4068820198591712,11.275766163085155,10.4887939699336,1012340,971624,6704.238410596026,6434.596026490066,16.06732388357251,81969.6585430463,32106,10.322607923752571,8892
37,173392,0,-6.599167360532889,0,0,15851.2,1197.0,155,15,2,0,0,0.0,0.0,0.0,15,62,-0.7071067811865471,-0.7071067811865479,1.4437069837406726,13.242439431913116,0.99247280085851,0.12246525856774436,10979.513279716384,0.4951687193003465,1.431019266370582,22.02079438024905,10.108150817268802,0.6697593620097533,0.4951687193003465,15.764301026360238,1.431019266370582,11.292938526948127,10.507082614403613,1245493,1151844,8035.438709677419,7431.251612903226,15.919689439194048,95623.83141935478,71862,10.47319139461746,8892
37,173392,1,13.455745212323064,3,3,13917.8,1222.8,139,15,2,0,4,0.02877697841726619,12.0,0.34532374100719426,15,62,-0.7071067811865471,-0.7071067811865479,1.2676153892642785,11.38191036964344,0.99247280085851,0.12246525856774436,10979.513279716384,0.4951687193003465,1.431019266370582,22.02079438024905,10.108150817268802,0.6697593620097533,0.4951687193003465,15.764301026360238,1.431019266370582,11.292938526948127,10.507082614403613,1739255,1569645,12512.625899280576,11292.410071942446,13.940276298903939,143536.461294964,71862,10.47319139461746,8892
38,185666,0,9.276228143213988,1,1,11346.5,969.8,118,13,0,0,2,0.01694915254237288,26.5,0.4491525423728814,13,55,-0.2588190451025208,-0.9659258262890683,1.2276561074534202,11.699835017529388,0.9983303916769113,0.05776183042654449,9242.40911694443,1.3152339715105674,1.4079939759467976,21.21298311408159,8.318016484791759,2.378012760514836,1.3564885543513694,15.787311633348219,1.4079939759467976,11.282276871301859,10.495050610558991,764063,674693,6475.110169491525,5717.737288135593,14.537422726213546,81443.56838983054,69911,10.071021727625123,8892
38,185666,1,8.744629475437137,1,1,12623.4,1004.4,130,13,0,0,2,0.015384615384615385,26.5,0.4076923076923077,13,55,-0.2588190451025208,-0.9659258262890683,1.365812726993126,12.568100358422939,0.9983303916769113,0.05776183042654449,9242.40911694443,1.3152339715105674,1.4079939759467976,21.21298311408159,8.318016484791759,2.378012760514836,1.3564885543513694,15.787311633348219,1.4079939759467976,11.282276871301859,10.495050610558991,767695,663866,5905.346153846154,5106.661538461539,14.582499844934528,74452.87830769227,69911,10.071021727625123,8892
39,192099,0,-0.10853455453788641,2,2,18275.7,1395.3,185,0,5,1,3,0.016216216216216217,8.666666666666666,0.14054054054054055,25,2,0.0,1.0,1.1100811360884588,13.098043431520104,0.35731110297230556,0.9339854258459895,16463.391193545755,2.5469424911875893,10.496453948073926,20.178107500584577,11.212798969077783,2.6846858677202867,3.5106416627354915,27.5573437924838,10.496453948073926,14.160335344179433,13.117059656103544,1179389,1180659,6375.0756756756755,6381.9405405405405,13.091366475922957,70792.93427027026,42073,11.37476766572386,282
39,192099,1,-0.46527893422148203,2,2,19132.6,1507.7,187,0,5,1,3,0.016042780748663103,8.666666666666666,0.13903743315508021,25,2,0.0,1.0,1.162129950936273,12.689925051402797,0.35731110297230556,0.9339854258459895,16463.391193545755,2.5469424911875893,10.496453948073926,20.178107500584577,11.212798969077783,2.6846858677202867,3.5106416627354915,27.5573437924838,10.496453948073926,14.160335344179433,13.117059656103544,1172022,1157394,6267.497326203208,6189.272727272727,13.013510790892163,69570.6029946524,42073,11.37476766572386,282
40,197918,0,-7.7888009991673615,0,0,18708.7,1665.6,191,18,1,0,0,0.0,0.0,0.0,14,73,-1.0,-1.8369701987210297e-16,1.3517939742126797,11.232408741594622,0.05005246723030539,-0.998746589743444,13839.90486486407,1.0202635049685793,9.754240093715165,20.71595124686195,8.201030502827072,2.31208957657106,1.4370533206032852,15.390055070061567,17.397246664760765,13.169334341125504,13.866051558543072,627014,618274,3282.7958115183246,3237.0366492146595,13.672563071144992,34861.72895287958,45482,10.396244668220396,86
40,197918,1,-8.758825978351375,0,0,21038.7,1739.1,204,18,1,0,2,0.00980392156862745,10.25,0.10049019607843138,14,73,-1.0,-1.8369701987210297e-16,1.5201477326200274,12.097464205623599,0.05005246723030539,-0.998746589743444,13839.90486486407,1.0202635049685793,9.754240093715165,20.71595124686195,8.201030502827072,2.31208957657106,1.4370533206032852,15.390055070061567,17.397246664760765,13.169334341125504,13.866051558543072,1202588,1213669,5895.0392156862745,5949.357843137255,13.041898061874297,65733.65901960782,45482,10.396244668220396,86
41,207385,0,-12.822314737718571,0,0,30799.2,2017.3,302,6,3,0,0,0.0,0.0,0.0,30,27,1.0,6.123233995736766e-17,1.425438647938477,15.267535815198533,-0.7240627849795452,0.6897340671647768,21606.822604777106,1.2082456829664048,2.9556365948643646,1.2082456829664048,15.946262330848965,20.667737202374045,20.58386384254452,22.813648760995527,8.429053060536301,3.982738945580115,2.9556365948643646,1439597,1305351,4766.877483443709,4322.354304635762,18.88227496880427,50000.90298013245,35,19.0,16289
41,207385,1,-13.708534554537888,0,0,32927.9,2129.9,321,6,3,0,0,0.0,0.0,0.0,30,27,1.0,6.123233995736766e-17,1.523958455266805,15.45983379501385,-0.7240627849795452,0.6897340671647768,21606.822604777106,1.2082456829664048,2.9556365948643646,1.2082456829664048,15.946262330848965,20.667737202374045,20.58386384254452,22.813648760995527,8.429053060536301,3.982738945580115,2.9556365948643646,1562833,1374648,4868.6386292834895,4282.392523364486,17.169888266466657,56360.543364485995,35,19.0,16289
42,211889,0,-12.567693588676104,0,0,30187.6,1852.8,285,0,2,0,1,0.0035087719298245615,11.0,0.03859649122807018,22,2,0.0,1.0,1.6469063248177658,16.29296200345423,-0.8787943549019177,0.4772006724560668,18329.882850708178,1.638336097596096,2.425616676899774,1.638336097596096,16.07235289963994,20.319998885495313,20.280747427303556,19.914790513941504,11.320647617254558,3.072050424603178,3.8792195849395164,335499,333339,1177.1894736842105,1169.6105263157895,19.937321326313107,14619.488421052632,23,27.008695652173916,23697
42,211889,1,-10.097918401332224,0,0,24255.2,2019.5,228,0,2,0,1,0.0043859649122807015,11.0,0.04824561403508772,22,2,0.0,1.0,1.3232599573904475,12.010497647932658,-0.8787943549019177,0.4772006724560668,18329.882850708178,1.638336097596096,2.425616676899774,1.638336097596096,16.07235289963994,20.319998885495313,20.280747427303556,19.914790513941504,11.320647617254558,3.072050424603178,3.8792195849395164,324111,316402,1421.5394736842106,1387.7280701754387,16.52039628579466,17494.111315789483,23,27.008695652173916,23697
43,211988,0,3.8818068276436293,2,2,15896.9,1197.8,160,0,5,1,2,0.0125,10.5,0.13125,4,3,0.0,1.0,1.2270435471470624,13.271748205042579,0.2860795409038263,0.9582058736389879,12955.44892189123,2.333099403338383,9.120343052748222,19.918322376961612,10.441122289513785,2.333099403338383,2.981522384921705,26.168398867041727,9.120343052748222,11.27915440127605,10.24527749741812,907491,971452,5671.81875,6071.575,13.178193228322433,62627.89318749997,32483,10.899587476526182,1933
43,211988,1,3.749791840133221,2,2,16214.0,1334.0,162,0,5,1,2,0.012345679012345678,10.5,0.12962962962962962,4,3,0.0,1.0,1.251519734881799,12.154422788605697,0.2860795409038263,0.9582058736389879,12955.44892189123,2.333099403338383,9.120343052748222,19.918322376961612,10.441122289513785,2.333099403338383,2.981522384921705,26.168398867041727,9.120343052748222,11.27915440127605,10.24527749741812,905770,967774,5591.172839506173,5973.913580246914,13.005617593699776,61817.47611111109,32483,10.899587476526182,1933
44,215307,0,-11.852373022481268,0,0,28469.4,1739.4,280,20,2,0,0,0.0,0.0,0.0,29,82,-0.8660254037844386,0.5000000000000001,1.5275070441233431,16.36736805795102,-0.8938910050137862,0.4482843641656971,18637.81912465024,1.1582637202998929,2.4125747123207826,1.1582637202998929,16.112295546419467,20.68733648456349,20.618919104629708,19.791084831142136,11.349384623986001,3.2311289796747507,4.027459394507586,327183,332786,1168.5107142857144,1188.5214285714285,19.859901936913808,14256.53125,2018,20.14430128840436,30698
44,215307,1,-9.38255620316403,0,0,22536.9,1906.1,223,20,2,0,0,0.0,0.0,0.0,29,82,-0.8660254037844386,0.5000000000000001,1.2092026352049348,11.82356644457269,-0.8938910050137862,0.4482843641656971,18637.81912465024,1.1582637202998929,2.4125747123207826,1.1582637202998929,16.112295546419467,20.68733648456349,20.618919104629708,19.791084831142136,11.349384623986001,3.2311289796747507,4.027459394507586,315795,315849,1416.1210762331839,1416.3632286995517,16.33151096728602,17102.83376681615,2018,20.14430128840436,30698
45,220043,0,-7.604288093255621,0,0,18265.5,1628.3,178,4,0,0,0,0.0,0.0,0.0,6,17,0.8660254037844386,0.5000000000000001,1.3115953156473297,11.217527482650617,0.6339573459591841,-0.773368012982427,13926.170505561144,0.6955737507637262,9.389612428567618,22.38256850714278,9.785173258747832,1.5190622735142236,0.6955737507637262,9.389612428567618,12.272591362697165,13.095073248214469,13.256026460250446,1446051,1333297,8123.88202247191,7490.432584269663,15.164662601343007,86868.9074157303,28277,11.046083389327015,22
45,220043,1,-8.071065778517903,0,0,19386.7,1696.8,190,4,0,0,0,0.0,0.0,0.0,6,17,0.8660254037844386,0.5000000000000001,1.3921056037809032,11.425447901933051,0.6339573459591841,-0.773368012982427,13926.170505561144,0.6955737507637262,9.389612428567618,22.38256850714278,9.785173258747832,1.5190622735142236,0.6955737507637262,9.389612428567618,12.272591362697165,13.095073248214469,13.256026460250446,1456362,1367642,7665.063157894737,7198.115789473684,14.06352451215233,82005.48984210523,28277,11.046083389327015,22
46,223881,0,-11.437385512073272,0,0,27472.6,1780.0,266,12,4,0,0,0.0,0.0,0.0,3,50,1.2246467991473532e-16,-1.0,1.5026938860154866,15.434044943820224,-0.9125604776706642,-0.40894177408708116,18282.233165163,0.7187554225797069,13.931541635444733,21.633930300797843,8.998587077693822,1.7847885803870613,0.7187554225797069,34.165699825237546,27.1089548532685,16.654329203498328,17.597007874156,1058381,986022,3978.875939849624,3706.8496240601503,25.813045448520345,42316.96860902256,64179,10.623190607519593,18
46,223881,1,1.4893005828476262,3,3,28249.2,2003.5,287,12,4,0,14,0.04878048780487805,9.178571428571429,0.44773519163763065,3,50,1.2246467991473532e-16,-1.0,1.545172285288931,14.099925131020715,-0.9125604776706642,-0.40894177408708116,18282.233165163,0.7187554225797069,13.931541635444733,21.633930300797843,8.998587077693822,1.7847885803870613,0.7187554225797069,34.165699825237546,27.1089548532685,16.654329203498328,17.597007874156,2781654,2515446,9692.174216027875,8764.620209059234,21.645845666657323,102552.65763066203,64179,10.623190607519593,18
47,226079,0,-2.6432139883430477,1,1,14155.5,1241.9,136,13,6,1,2,0.014705882352941176,11.5,0.16911764705882354,26,52,-0.2588190451025208,-0.9659258262890683,1.371694006702799,11.398260729527337,0.9976245719333818,0.06888550990401901,10319.721403482834,1.2665883040616905,0.4040335241469403,22.945017864283745,10.083542485923239,1.9251127759083468,1.2665883040616905,16.71361484423908,0.4040335241469403,10.656537253536262,9.818349173238111,1509656,1355163,11100.411764705883,9964.433823529413,14.003993793279827,129595.42529411765,10386,11.210774119006356,27700
47,226079,1,-3.174812656119901,1,1,15432.4,1276.5,148,13,6,1,1,0.006756756756756757,6.5,0.04391891891891892,26,52,-0.2588190451025208,-0.9659258262890683,1.4954279671534225,12.089620054837447,0.9976245719333818,0.06888550990401901,10319.721403482834,1.2665883040616905,0.4040335241469403,22.945017864283745,10.083542485923239,1.9251127759083468,1.2665883040616905,16.71361484423908,0.4040335241469403,10.656537253536262,9.818349173238111,1513288,1344336,10224.918918918918,9083.351351351352,14.0831610685081,119550.74966216212,10386,11.210774119006356,27700
48,229594,0,-12.451706910907578,0,0,29909.0,1930.5,290,23,0,0,0,0.0,0.0,0.0,20,94,-0.25881904510252157,0.9659258262890681,1.3626700592872834,15.492877492877493,-0.7637516274939384,0.6455102257132417,21948.820109574644,0.8472930322166367,1.2008357961971032,0.8472930322166367,16.707306523125727,21.135480771763454,21.087779033802505,22.614605119162242,9.575491383738735,2.0946237914530794,1.2008357961971032,1212787,1071375,4182.024137931035,3694.396551724138,19.560448399592616,44546.24224137932,920,20.181521739130435,20354
48,229594,1,-13.33788509575354,0,0,32037.6,2043.1,309,23,0,0,0,0.0,0.0,0.0,20,94,-0.25881904510252157,0.9659258262890681,1.4596502153673567,15.680877098526748,-0.7637516274939384,0.6455102257132417,21948.820109574644,0.8472930322166367,1.2008357961971032,0.8472930322166367,16.707306523125727,21.135480771763454,21.087779033802505,22.614605119162242,9.575491383738735,2.0946237914530794,1.2008357961971032,1336023,1140672,4323.699029126214,3691.4951456310678,17.718614777892245,51488.258802589,920,20.181521739130435,20354
49,230362,0,-11.886885928393006,0,0,28552.3,1911.6,279,7,1,0,0,0.0,0.0,0.0,21,29,0.9659258262890683,-0.25881904510252063,1.4423010550369995,14.936336053567691,0.8892969365954242,-0.45733025108994707,19796.35243299988,2.6101204464555683,0.5164980228195926,20.17168705173207,11.127008254351765,2.6101204464555683,3.4238164139147975,0.5164980228195926,16.598782614101825,21.437117654097676,21.35026167139097,565305,502461,2026.1827956989248,1800.9354838709678,18.408502087058647,24132.973225806454,41737,11.262558401418406,185
49,230362,1,-9.574646128226478,0,0,22998.3,2043.7,234,7,1,0,0,0.0,0.0,0.0,21,29,0.9659258262890683,-0.25881904510252063,1.1617443202143933,11.253266134951312,0.8892969365954242,-0.45733025108994707,19796.35243299988,2.6101204464555683,0.5164980228195926,20.17168705173207,11.127008254351765,2.6101204464555683,3.4238164139147975,0.5164980228195926,16.598782614101825,21.437117654097676,21.35026167139097,553388,486786,2364.905982905983,2080.2820512820513,15.418945452196903,27985.318846153856,41737,11.262558401418406,185
50,238863,0,-11.675978351373857,0,0,28045.7,1749.8,272,14,2,0,2,0.007352941176470588,6.5,0.04779411764705882,29,59,-0.4999999999999997,-0.8660254037844388,1.3009422113882052,16.027946050977256,0.7921382020081483,-0.6103417640300375,21557.990627479976,0.4628968604553203,0.5472948436794923,22.097760404223195,9.592159403107921,1.4308528069908926,0.4628968604553203,0.5472948436794923,16.655641282749393,21.300556079444224,21.23229291634145,1559293,1461035,5732.694852941177,5371.452205882353,19.46979853409962,61559.32955882354,70806,10.741163884416574,229
50,238863,1,-12.338884263114071,0,0,29638.0,1919.6,292,14,2,0,3,0.010273972602739725,6.666666666666667,0.0684931506849315,29,59,-0.4999999999999997,-0.8660254037844388,1.3748034551151735,15.439674932277558,0.7921382020081483,-0.6103417640300375,21557.990627479976,0.4628968604553203,0.5472948436794923,22.097760404223195,9.592159403107921,1.4308528069908926,0.4628968604553203,0.5472948436794923,16.655641282749393,21.300556079444224,21.23229291634145,1456238,1253761,4987.1164383561645,4293.70205479452,17.694695942367357,58660.90318493151,70806,10.741163884416574,229
